"cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Far West",10302.5,0.4732235186873289,523.5020210185934,0.2467,26300.0,11730.0,12122.0,2.1696089754166,21317.18339,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Far West",11500.0,0.4732235186873289,523.5020210185934,0.4273,29600.0,13131.0,12410.0,2.38517324738114,21542.58985,"Specialized"
"High",0.7406,485.0,"City:Large","Far West",24000.0,0.5521,485.0,0.5182,36600.0,4403.0,36439.0,1.00441834298417,65418.0111,"Comprehensive"
"High",0.7626,531.1777777777778,"City:Large","Far West",29000.0,0.4862,523.5020210185934,0.148,30900.0,1476.0,49375.0,0.625822784810127,64655.1459,"Specialized"
"High",0.1277,780.0,"City:Midsize","Far West",15414.0,0.867,745.0,0.952,60100.0,978.0,52389.0,1.14718738666514,43345.47677142704,"Comprehensive"
"High",0.4399,560.0,"City:Midsize","Far West",20841.0,0.639,550.0,1.0,44300.0,2709.0,44254.0,1.00103945406065,89739.93812,"Comprehensive"
"Low",0.3254,630.0,"Suburb:Small","Far West",18000.0,0.7459,590.0,0.6855,55400.0,17651.0,21479.0,2.57926346664184,93084.32211,"Comprehensive"
"Low",0.6627,470.0,"City:Large","Far West",15036.0,0.4138,455.0,0.6183,42300.0,6832.0,15517.0,2.72604240510408,39671.15883,"Comprehensive"
"Low",0.3356,470.0,"Suburb:Small","Far West",18765.904755244756,0.4912,455.0,0.6272,38500.0,7912.0,15474.0,2.48804446167765,43920.29036,"Comprehensive"
"Low",0.1906,460.0,"City:Midsize","Far West",18593.0,0.4456,450.0,0.548,40600.0,14557.0,16516.0,2.45822232986195,40959.38653,"Comprehensive"
"Low",0.4465,560.0,"Suburb:Large","Far West",16500.0,0.5034,520.0,0.5034,45000.0,19306.0,15424.0,2.91753112033195,50937.3067,"Comprehensive"
"Low",0.6222,525.0,"City:Small","Far West",15197.0,0.5904,510.0,0.552,41100.0,14614.0,20730.0,1.98263386396527,58846.77004,"Comprehensive"
"Low",0.5793,425.0,"City:Small","Far West",13750.0,0.244,420.0,0.3942,39100.0,11154.0,11281.0,3.46600478680968,31872.33114,"Comprehensive"
"Low",0.5591,480.0,"City:Large","Far West",15000.0,0.4945,460.0,0.5821,38100.0,18784.0,15479.0,2.46139931520124,41614.95372,"Comprehensive"
"Low",0.4515,510.0,"Suburb:Large","Far West",14008.0,0.5005,490.0,0.4796,40500.0,30702.0,13476.0,3.0053428317008,49534.81545,"Comprehensive"
"Low",0.2197,470.0,"City:Midsize","Far West",15683.0,0.4329,450.0,0.4613,45800.0,10650.0,18698.0,2.4494598352765,39133.65566,"Comprehensive"
"Low",0.3444,525.0,"City:Large","Far West",14895.0,0.5402,500.0,0.5026,42400.0,29244.0,16087.0,2.63566855224716,48258.00338,"Comprehensive"
"Low",0.5717,450.0,"City:Large","Far West",12026.0,0.3647,435.0,0.509,39400.0,17307.0,13161.0,2.99369348833675,32118.25556,"Comprehensive"
"Low",0.7354,470.0,"City:Large","Far West",14895.0,0.4609,460.0,0.4665,38300.0,31747.0,19660.0,1.94811800610376,41067.83823,"Comprehensive"
"Low",0.7085,485.0,"City:Large","Far West",16500.0,0.4163,470.0,0.5409,42700.0,24741.0,18655.0,2.28893058161351,44414.36605,"Comprehensive"
"High",0.2143,695.0,"City:Midsize","Far West",15000.0,0.9049,665.0,0.7444,53000.0,25885.0,30800.0,1.72077922077922,60092.71645,"Comprehensive"
"High",0.4627,625.0,"Suburb:Small","Far West",14511.0,0.817,585.0,0.8578,48500.0,24938.0,28950.0,1.67530224525043,57850.66523,"Comprehensive"
"High",0.4521,620.0,"City:Midsize","Far West",16700.0,0.846,565.0,0.7984,47100.0,21994.0,27346.0,1.722372559058,58731.57987,"Comprehensive"
"High",0.2554,675.0,"City:Large","Far West",15000.0,0.8996,625.0,0.7518,51000.0,27199.0,29240.0,1.74418604651163,60990.28407,"Comprehensive"
"High",0.7588,545.0,"City:Large","Far West",19000.0,0.6678,505.0,0.8456,41100.0,18516.0,27146.0,1.51403521697488,52031.14546,"Comprehensive"
"High",0.3788,665.0,"City:Large","Far West",17734.0,0.8532,605.0,0.8306,50100.0,23022.0,27700.0,1.8086642599278,53979.57009,"Comprehensive"
"High",0.4547,610.0,"Suburb:Midsize","Far West",15500.0,0.7978,595.0,0.839,45600.0,18617.0,30224.0,1.50873478030704,68648.39993,"Comprehensive"
"High",0.6382,575.0,"City:Small","Far West",18500.0,0.7337,560.0,0.7159,37800.0,15945.0,30670.0,1.2324747310075,64715.7499,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"City:Large","Far West",24982.0,0.5291,523.5020210185934,0.1939,49900.0,1455.0,25240.0,1.9770206022187,25500.9168,"Professional"
"High",0.6571039413845394,531.1777777777778,"City:Large","Far West",11250.0,0.4732235186873289,523.5020210185934,0.75,32800.0,749.0,32570.0,1.00706171323304,43639.08671,"Specialized"
"High",0.2692,531.1777777777778,"Suburb:Large","Far West",27000.0,0.6522,523.5020210185934,0.5347,28600.0,904.0,53643.0,0.533154372425107,79419.54685,"Specialized"
"Low",0.6907,550.0,"City:Midsize","Far West",24000.0,0.6233,520.0,0.6757,74300.0,881.0,20707.0,3.58815859371227,77603.34067,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3162,27200.0,5558.0,9895.0,2.7488630621526,20376.59521,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",10000.0,0.4732235186873289,523.5020210185934,0.2735,32200.0,14188.0,9677.0,3.32747752402604,28531.40587,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",5992.0,0.4732235186873289,523.5020210185934,0.3867,26800.0,19939.0,7973.0,3.36134453781513,22484.70278,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3011,24800.0,4975.0,11853.0,2.09229730869822,17114.33235,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Far West",12500.0,0.4732235186873289,523.5020210185934,0.4079,31100.0,12915.0,12465.0,2.49498596068993,21067.61431,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2617,26300.0,16605.0,13237.0,1.98685502757422,23152.93545,"Specialized"
"High",0.4485,610.0,"City:Midsize","Far West",19688.5,0.7188,600.0,0.5067,48000.0,5265.0,53733.0,0.89330578973815,102101.9536,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",28000.0,0.0,523.5020210185934,0.5,69300.0,94.0,27900.0,2.48387096774194,32672.61579,"Specialized"
"High",0.7597,515.0,"City:Midsize","Far West",20312.0,0.5055,505.0,0.974,38000.0,1624.0,38324.0,0.991545767665171,81384.46593,"Comprehensive"
"High",0.3946,475.0,"Suburb:Large","Far West",19000.0,0.3077,490.0,0.2785,31000.0,615.0,35943.0,0.862476699218207,52208.39828,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",8222.0,0.4732235186873289,523.5020210185934,0.4522,26300.0,10709.0,8321.0,3.16067780314866,22863.30927,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",12690.0,0.4732235186873289,523.5020210185934,0.4674,30100.0,31754.0,9162.0,3.28530888452303,15793.05029,"Specialized"
"High",0.1412,715.0,"Suburb:Large","Far West",11500.0,0.9114,675.0,0.8736,55600.0,1292.0,55330.0,1.00487981203687,43345.47677142704,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",5000.0,0.4732235186873289,523.5020210185934,0.1512,30400.0,8687.0,8870.0,3.42728297632469,20698.46224,"Specialized"
"High",0.5411,560.0,"City:Midsize","Far West",28650.0,0.4286,515.0,0.25,49000.0,279.0,33058.0,1.48224332990502,67017.79294,"Professional"
"High",1.0,531.1777777777778,"City:Large","Far West",18999.0,0.6571,523.5020210185934,0.2376,40200.0,726.0,29887.0,1.34506641683675,33339.45582,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.4014,22700.0,2779.0,9608.0,2.36261448792673,16671.44093,"Specialized"
"High",0.6364,531.1777777777778,"City:Large","Far West",28249.0,0.3182,523.5020210185934,0.0169,32900.0,352.0,30368.0,1.08337723919916,61256.35583,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",7000.0,0.4732235186873289,523.5020210185934,0.316,27200.0,7138.0,12789.0,2.12682774259129,18091.50897,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",9000.0,0.4732235186873289,523.5020210185934,0.3712,26800.0,6323.0,14613.0,1.83398343940327,15928.09562,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",10500.0,0.4732235186873289,523.5020210185934,0.4165,26200.0,13688.0,12714.0,2.06072046562844,19803.54101,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3535,26900.0,5033.0,13639.0,1.97228535816409,24026.20487,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Small","Far West",9500.0,0.4732235186873289,523.5020210185934,0.3392,31300.0,9331.0,13137.0,2.38258354266575,30973.88385,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2377,22100.0,7528.0,7894.0,2.79959462883202,13321.75038,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",9000.0,0.4732235186873289,523.5020210185934,0.3553,30200.0,14365.0,8759.0,3.44788217833086,22998.75948,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3862,34900.0,21489.0,9247.0,3.77419703687682,24537.94333,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",8000.0,0.4732235186873289,523.5020210185934,0.2888,27200.0,8420.0,12921.0,2.10510022444083,22777.29717,"Specialized"
"High",0.6571039413845394,531.1777777777778,"City:Large","Far West",41321.0,0.6154,523.5020210185934,0.4922533516483511,33300.0,227.0,33201.0,1.00298183789645,49655.00799,"Specialized"
"High",0.9105,531.1777777777778,"NA","Far West",41500.0,0.3158,523.5020210185934,0.1396,42400.0,10093.0,28778.0,1.47334769615679,31997.28278,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3455,31500.0,18373.0,13280.0,2.37198795180723,21219.50963,"Specialized"
"High",0.5373,535.0,"City:Small","Far West",25000.0,0.5551,520.0,0.2668,48700.0,1637.0,53169.0,0.915947262502586,79148.00903,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Far West",9427.0,0.4732235186873289,523.5020210185934,0.3341,27300.0,33305.0,13395.0,2.03807390817469,20018.9448,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",7000.0,0.4732235186873289,523.5020210185934,0.3821,27200.0,22430.0,15365.0,1.77025707777416,18091.50897,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3892,29000.0,8731.0,13474.0,2.15229330562565,19401.52075,"Specialized"
"High",0.6325,531.1777777777778,"City:Large","Far West",12000.0,0.5435,523.5020210185934,0.2086,33400.0,4419.0,39798.0,0.839238152670988,68905.83685,"Specialized"
"High",0.7545,531.1777777777778,"City:Large","Far West",12000.0,0.5323,523.5020210185934,0.1216,33400.0,875.0,40198.0,0.830887108811384,68905.83685,"Specialized"
"High",0.7143,531.1777777777778,"City:Midsize","Far West",12000.0,0.4732235186873289,523.5020210185934,0.25,33400.0,316.0,36012.0,0.927468621570588,68905.83685,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",8000.0,0.4732235186873289,523.5020210185934,0.2963,22600.0,1376.0,13762.0,1.64220316814417,30393.67334,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",10500.0,0.4732235186873289,523.5020210185934,0.3785,43500.0,14291.0,10675.0,4.07494145199063,27087.97591,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",4500.0,0.4732235186873289,523.5020210185934,0.3532,23400.0,17730.0,9856.0,2.37418831168831,19281.89701,"Specialized"
"High",0.4455,505.0,"City:Large","Far West",19500.0,0.5708,480.0,0.8,37600.0,2481.0,32745.0,1.14826691097878,48970.19699,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",6000.0,0.4732235186873289,523.5020210185934,0.4194,27800.0,17334.0,8378.0,3.31821437097159,23811.03253,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Small","Far West",8590.5,0.4732235186873289,523.5020210185934,0.2951,24700.0,6720.0,10147.0,2.43421700995368,22346.88373,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3153,27000.0,12576.0,8874.0,3.04259634888438,16806.79941,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",8625.0,0.4732235186873289,523.5020210185934,0.3022,27400.0,12509.0,11256.0,2.43425728500355,19583.78712,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",4500.0,0.4732235186873289,523.5020210185934,0.2859,29800.0,17812.0,6509.0,4.57827623290828,19473.03806,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2678,26800.0,8552.0,13696.0,1.95677570093458,25513.00234,"Specialized"
"High",0.2099,770.0,"Suburb:Large","Far West",22344.0,0.841,730.0,0.9247,68300.0,778.0,55288.0,1.23534944291709,43345.47677142704,"Comprehensive"
"High",0.8337,531.1777777777778,"City:Small","Far West",23969.5,0.4732235186873289,523.5020210185934,0.439,29800.0,1448.0,24959.0,1.19395809126968,20403.42837,"Specialized"
"High",0.8748,531.1777777777778,"City:Large","Far West",21728.0,0.4732235186873289,523.5020210185934,0.2667,25300.0,2109.0,24640.0,1.02678571428571,17210.52046,"Specialized"
"High",0.8682,531.1777777777778,"City:Small","Far West",20000.0,0.4732235186873289,523.5020210185934,0.459,33200.0,1719.0,24083.0,1.37856579329818,26363.61736,"Specialized"
"High",0.8496,531.1777777777778,"City:Large","Far West",21750.0,0.4732235186873289,523.5020210185934,0.4789,31400.0,1507.0,25430.0,1.2347620920173,25203.31787,"Specialized"
"High",0.8221,531.1777777777778,"Suburb:Large","Far West",21000.0,0.4732235186873289,523.5020210185934,0.3918,32600.0,1772.0,23993.0,1.35872962947526,28164.55279,"Specialized"
"High",0.6398,460.0,"City:Large","Far West",25000.0,0.3924,455.0,0.2432,45800.0,728.0,42438.0,1.07922145247184,60689.43879,"Comprehensive"
"Low",0.8274,510.0,"Town:Remote","Far West",19125.0,0.3973,520.0,0.5229,30400.0,7371.0,20650.0,1.47215496368039,51716.2515,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"City:Large","Far West",35478.0,0.8395,523.5020210185934,0.2165,23400.0,923.0,24148.0,0.969024349842637,25603.75784,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.4431,20700.0,6558.0,8147.0,2.54081256904382,20791.34882,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Far West",8000.0,0.4732235186873289,523.5020210185934,0.2412,30000.0,11515.0,15191.0,1.9748535316964,25476.89623,"Specialized"
"High",0.8151,531.1777777777778,"Suburb:Large","Far West",12500.0,0.2363,523.5020210185934,0.1682,35100.0,1656.0,25701.0,1.36570561456753,26162.33494,"Professional"
"High",0.7907,531.1777777777778,"Suburb:Large","Far West",12500.0,0.3727,523.5020210185934,0.325,35100.0,650.0,25355.0,1.38434233878919,26162.33494,"Professional"
"High",0.8087,531.1777777777778,"City:Midsize","Far West",12500.0,0.4598,523.5020210185934,0.1618,35100.0,1002.0,25376.0,1.38319672131148,26162.33494,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Town:Distant","Far West",4500.0,0.4732235186873289,523.5020210185934,0.3312,21600.0,12140.0,9284.0,2.3265833692374,24466.35594,"Specialized"
"High",0.9559,445.0,"Suburb:Large","Far West",25000.0,0.4219,484.0,1.0,24900.0,460.0,23594.0,1.05535305586166,53305.53921,"Specialized"
"High",0.4386,531.1777777777778,"City:Large","Far West",23312.0,0.508,523.5020210185934,0.3803,36700.0,2101.0,30432.0,1.20596740273396,22274.81682,"Professional"
"High",0.5926,505.0,"Suburb:Large","Far West",18765.904755244756,0.5793,490.0,0.3381,45300.0,4557.0,40660.0,1.11411706837186,56246.44465,"Comprehensive"
"High",0.3947,531.1777777777778,"Rural:Fringe","Far West",25467.5,0.5581,523.5020210185934,0.1744,26400.0,434.0,34839.0,0.757771463015586,71139.15255,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3049,20900.0,2708.0,10010.0,2.08791208791209,19212.42185,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2919,23700.0,10331.0,12165.0,1.9482120838471,12045.5376,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2981,22700.0,2250.0,14187.0,1.6000563896525,20792.87786,"Specialized"
"High",0.4654,465.0,"City:Large","Far West",24500.0,0.4456,465.0,0.9126,37300.0,1841.0,37224.0,1.00204169353106,64607.04122,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.356,24800.0,24484.0,9523.0,2.6042213588155,18416.72631,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",6750.0,0.4732235186873289,523.5020210185934,0.2623,28400.0,9488.0,14154.0,2.00649992934859,20227.93238,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",10228.0,0.4732235186873289,523.5020210185934,0.3051,29900.0,18243.0,12578.0,2.37716648115758,20282.11414,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2774,22800.0,5368.0,10396.0,2.19315121200462,13565.62763,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",4500.0,0.4732235186873289,523.5020210185934,0.4159,24200.0,13555.0,10977.0,2.2046096383347,13666.28797,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",9500.0,0.4732235186873289,523.5020210185934,0.362,27200.0,16306.0,12392.0,2.19496449322143,18816.53919,"Specialized"
"High",0.6946,540.0,"Suburb:Large","Far West",18125.0,0.6505,560.0,0.2822,35400.0,1177.0,37830.0,0.935765265662173,70309.72021,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",7500.0,0.4732235186873289,523.5020210185934,0.3106,23500.0,18095.0,10244.0,2.29402577118313,14074.58041,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.2356,25100.0,9016.0,13025.0,1.92706333973129,21094.35539,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",18765.904755244756,0.4732235186873289,523.5020210185934,0.3697,29100.0,7870.0,14068.0,2.0685243104919,17950.20783,"Specialized"
"High",0.4169,531.1777777777778,"City:Large","Far West",23312.0,0.3362,523.5020210185934,0.2593,36700.0,1604.0,33172.0,1.106354757024,22274.81682,"Professional"
"High",0.5344,605.0,"City:Large","Far West",19500.0,0.7696,585.0,0.5174,49600.0,5951.0,52047.0,0.952984802198013,114038.0996,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Far West",12000.0,0.4732235186873289,523.5020210185934,0.2625,30100.0,5863.0,14840.0,2.02830188679245,16432.85551,"Specialized"
"High",0.4467,531.1777777777778,"Suburb:Large","Far West",12125.0,0.3,523.5020210185934,0.275,31800.0,919.0,38024.0,0.836313907006101,66278.17025,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Far West",8250.0,0.4732235186873289,523.5020210185934,0.1889,22400.0,3253.0,13480.0,1.66172106824926,17628.09332,"Specialized"
