"","cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"1895","Low",NA,NA,"City:Midsize","Southeast",12461,NA,NA,0.3869,24100,9750,12560,1.9187898089172,20760.23167,"Specialized"
"1896","Low",0.6102,430,"City:Midsize","Southeast",21695.5,0.3069,410,0.8537,26700,4930,11587,2.30430655044446,32377.06912,"Comprehensive"
"1897","Low",NA,NA,"City:Midsize","Southeast",8025,NA,NA,0.2231,24300,9611,9260,2.62419006479482,22372.07143,"Specialized"
"1898","High",0.5938,488,"Town:Distant","Southeast",21732.5,0.5457,515,1,34400,2738,31318,1.09840986014433,50653.65231,"Comprehensive"
"1899","Low",NA,NA,"Suburb:Midsize","Southeast",NA,NA,NA,0.282,23600,5808,14242,1.65707063614661,21073.15033,"Specialized"
"1900","High",0.5127,445,"City:Large","Southeast",25000,0.3962,485,0.4236,32400,950,35315,0.917457171173722,56875.12379,"Comprehensive"
"1901","High",0.6428,535,"City:Large","Southeast",23000,0.5976,545,0.599,33400,2580,40320,0.828373015873016,54143.16033,"Comprehensive"
"1902","Low",NA,NA,"Suburb:Midsize","Southeast",16000,NA,NA,0.3659,25000,14530,16068,1.55588747821758,21110.82358,"Specialized"
"1903","Low",NA,NA,"Rural:Fringe","Southeast",9670,NA,NA,0.2986,22200,1426,9398,2.36220472440945,18668.01889,"Specialized"
"1904","Low",NA,NA,"Suburb:Large","Southeast",6478,NA,NA,NA,21600,1855,12732,1.69651272384543,22225.89248,"Specialized"
"1905","Low",0.619,555,"City:Midsize","Southeast",23000,0.611,540,0.6129,34900,3960,2200,15.8636363636364,126287.5952,"Comprehensive"
"1906","Low",NA,NA,"Rural:Distant","Southeast",7752.5,NA,NA,0.4173,22500,1175,7853,2.86514707754998,18692.46536,"Specialized"
"1907","Low",0.3949,NA,"City:Midsize","Southeast",20250,0.6,NA,0.0571,32600,391,19589,1.664199295523,38724.30213,"Specialized"
"1908","High",0.2885,430,"City:Large","Southeast",30500,0.3705,425,0.6357,25100,1541,28074,0.894065683550616,33885.59517,"Comprehensive"
"1909","Low",NA,NA,"Rural:Fringe","Southeast",9500,NA,NA,0.3181,26300,3764,12639,2.08086082759712,28559.58206,"Specialized"
"1910","High",0.6387,478,"Rural:Distant","Southeast",21000,0.2406,476,0.6,30700,886,34508,0.889648777095166,56964.77117,"Comprehensive"
"1911","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.2743,24800,2344,10375,2.39036144578313,19921.14056,"Specialized"
"1912","High",0.7178,510,"City:Small","Southeast",23000,0.4693,490,0.5222,33600,1506,36704,0.915431560592851,62859.53027,"Comprehensive"
"1913","High",0.5387,378,"Suburb:Midsize","Southeast",36500,0.2834,365,0.9143,20900,1140,24000,0.870833333333333,29716.59861,"Comprehensive"
"1914","High",0.7276,400,"Town:Fringe","Southeast",16000,NA,385,0.5345,22100,679,24380,0.906480721903199,40043.28878,"Specialized"
"1915","High",0.6778,475,"Suburb:Large","Southeast",24225,0.3849,465,0.5407,28400,1250,33495,0.847887744439469,51211.78697,"Comprehensive"
"1916","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.197,19400,688,10478,1.85149837755297,15924.71475,"Specialized"
"1917","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.2768,21100,868,14318,1.47366950691437,23950.83788,"Specialized"
"1918","Low",NA,NA,"Rural:Fringe","Southeast",6000,NA,NA,0.3714,23400,1029,13458,1.73874275523852,21744.13242,"Specialized"
"1919","High",0.6104,512,"City:Large","Southeast",25000,0.5876,505,0.5782,34400,1665,35819,0.960384153661465,72635.48443,"Comprehensive"
"1920","High",0.6199,500,"City:Midsize","Southeast",24920.5,0.3695,480,0.6893,35200,2226,41399,0.850262083625208,54631.11393,"Comprehensive"
"1921","Low",NA,NA,"City:Midsize","Southeast",20000,0.3295,NA,0.3556,21600,1662,20935,1.0317649868641,19785.75023,"Professional"
"1922","Low",NA,NA,"Suburb:Large","Southeast",NA,NA,NA,0.27,22100,2959,13747,1.60762348148687,21720.5178,"Specialized"
"1923","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.3008,20900,657,11851,1.76356425618091,22251.8215,"Specialized"
"1924","High",0.5063,500,"Suburb:Large","Southeast",25000,0.4436,475,1,34100,656,33289,1.02436240199465,58197.12881,"Comprehensive"
"1925","High",0.6198,475,"Town:Fringe","Southeast",22975,0.4198,445,0.9881,35200,3667,27682,1.27158442309082,42725.69634,"Comprehensive"
"1926","Low",NA,NA,"Rural:Fringe","Southeast",6240.5,NA,NA,0.3552,22900,3435,8957,2.55665959584682,24402.56126,"Specialized"
"1927","Low",0.6136,455,"City:Large","Southeast",21000,0.4068,435,0.7662,29900,8921,14306,2.09003215434084,44298.88728,"Comprehensive"
"1928","Low",0.7743,570,"City:Small","Southeast",17500,0.6072,595,0.7645,31600,3334,15617,2.02343599923161,57816.87538,"Comprehensive"
"1929","Low",0.3388,660,"City:Small","Southeast",15863,0.8898,645,0.8472,48000,17791,20208,2.37529691211401,86211.97845,"Comprehensive"
"1930","Low",0.7148,545,"City:Large","Southeast",21000,0.5271,525,0.7235,38300,20179,16199,2.36434347799247,60141.56138,"Comprehensive"
"1931","Low",0.6515,510,"City:Large","Southeast",20864,0.5348,510,0.7925,33300,14554,15256,2.18274777136864,55981.12969,"Comprehensive"
"1932","Low",0.6054,430,"City:Midsize","Southeast",27619,0.3841,420,0.7025,30200,5985,16143,1.87077990460261,38800.99029,"Comprehensive"
"1933","Low",0.411,540,"City:Midsize","Southeast",22625,0.6369,570,0.7778,29600,763,17925,1.6513249651325,81504.71528,"Specialized"
"1934","Low",0.5421,610,"City:Large","Southeast",19179.5,0.7156,575,0.8366,44100,23514,18329,2.40602324185717,77934.90954,"Comprehensive"
"1935","High",0.6255,455,"City:Small","Southeast",22145,0.2222,430,0.2421,35100,1402,33440,1.04964114832536,40636.86817,"Comprehensive"
"1936","Low",0.5653,585,"City:Midsize","Southeast",19086,0.6705,580,0.729,35700,11587,16368,2.18108504398827,74167.77433,"Comprehensive"
"1937","Low",NA,NA,"Rural:Distant","Southeast",NA,NA,NA,0.5283,21900,394,8875,2.46760563380282,17623.42435,"Specialized"
"1938","High",0.5267,470,"City:Large","Southeast",24250,0.3553,465,0.8966,31700,868,38030,0.833552458585327,55917.73822,"Comprehensive"
"1939","Low",0.7467,460,"Town:Distant","Southeast",19999.5,0.3351,450,0.8238,30500,5289,14134,2.15791707938305,45039.57781,"Comprehensive"
"1940","High",0.5918,485,"Rural:Distant","Southeast",23187,0.4545,425,0.5541,34900,1014,31115,1.12164550859714,61919.55823,"Comprehensive"
"1941","Low",NA,NA,"City:Midsize","Southeast",21398.5,0.549,NA,0.4468,25700,271,20810,1.2349831811629,44669.33636,"Specialized"
"1942","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.4508,22900,1782,10756,2.12904425436965,22405.96088,"Specialized"
"1943","Low",NA,NA,"Suburb:Midsize","Southeast",10500,NA,NA,0.3837,24300,7117,8844,2.74762550881954,28890.04907,"Specialized"
"1944","High",0.7358,515,"City:Large","Southeast",23502.5,0.5966,525,0.4449,38100,1911,35960,1.059510567297,66776.70334,"Comprehensive"
"1945","Low",NA,NA,"Town:Fringe","Southeast",NA,NA,NA,0.2556,22800,2848,11007,2.0714091032979,21908.47033,"Specialized"
"1946","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.3125,20600,2136,10270,2.00584225900682,16826.36232,"Specialized"
"1947","High",0.3939,470,"Town:Distant","Southeast",27000,0.3667,490,1,25200,165,24142,1.04382404109022,36391.16889,"Specialized"
"1948","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.2791,20600,918,6269,3.2860105279949,15097.24221,"Specialized"
"1949","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.2773,19100,2403,12271,1.55651536142124,18282.74017,"Specialized"
"1950","Low",NA,NA,"Rural:Distant","Southeast",NA,NA,NA,0.2648,23300,2087,11027,2.11299537498866,21838.87294,"Specialized"
"1951","Low",NA,NA,"Suburb:Midsize","Southeast",NA,NA,NA,0.2906,20500,6557,6748,3.03793716656787,22882.81018,"Specialized"
"1952","High",0.6008,375,"City:Large","Southeast",31000,0.2337,395,0.5629,23100,1505,29846,0.773973061716813,36057.6202,"Comprehensive"
"1953","High",0.5961,515,"City:Midsize","Southeast",19407,0.5267,530,0.5524,31400,929,37631,0.834418431612235,47753.96111,"Comprehensive"
"1954","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.4037,22900,1279,11356,2.01655512504403,20721.58297,"Specialized"
"1955","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.3681,22000,3742,12310,1.78716490658002,19989.81941,"Specialized"
"1956","High",0.4772,NA,"City:Large","Southeast",37737,0.2862,NA,0.467,25200,2257,24269,1.03836169599077,29183.88002,"Comprehensive"
"1957","High",NA,NA,"Town:Distant","Southeast",16000,0.4293,NA,0.9032,31100,448,36257,0.857765397026781,61134.04326,"Comprehensive"
"1958","Low",NA,NA,"Rural:Distant","Southeast",9139,NA,NA,0.3677,23600,1613,10650,2.21596244131455,20796.06368,"Specialized"
"1959","Low",NA,NA,"Town:Distant","Southeast",10000,NA,NA,0.2838,21600,2003,14237,1.51717356184589,24156.11858,"Specialized"
"1960","Low",NA,NA,"Town:Distant","Southeast",NA,NA,NA,0.303,27300,2636,16227,1.68238121649103,23186.12616,"Specialized"
"1961","Low",NA,NA,"Rural:Distant","Southeast",NA,NA,NA,0.2931,25100,2702,11248,2.23150782361309,25378.34668,"Specialized"
"1962","Low",NA,NA,"Rural:Fringe","Southeast",NA,NA,NA,0.2527,23800,4582,13549,1.75658720200753,22423.57712,"Specialized"
"1963","Low",NA,NA,"Rural:Remote","Southeast",NA,NA,NA,0.2286,19900,1075,10510,1.89343482397716,21741.75833,"Specialized"
"1964","Low",NA,NA,"Town:Distant","Southeast",9500,NA,NA,0.3636,23800,3377,10613,2.24253274286253,22854.1593,"Specialized"
"1965","High",0.3985,NA,"City:Midsize","Southeast",20916.5,0.8815,NA,0.8152,52800,4768,54135,0.975339429204766,127771.0309,"Comprehensive"
"1966","Low",NA,NA,"Suburb:Large","Southeast",10500,NA,NA,0.3616,28200,17877,12657,2.2280161175634,30532.97824,"Specialized"
"1967","High",0.9331,540,"Suburb:Large","Southeast",20600,0.4472,600,0.5752,20200,903,37572,0.537634408602151,76287.17063,"Comprehensive"
"1968","Low",NA,NA,"City:Small","Southeast",4766.5,NA,NA,0.397,23900,3189,6640,3.59939759036145,24128.25653,"Specialized"
"1969","Low",NA,NA,"City:Small","Southeast",NA,NA,NA,0.1824,23700,2616,10416,2.27534562211982,22873.42614,"Specialized"
"1970","Low",NA,NA,"Town:Distant","Southeast",6600,NA,NA,0.2492,22300,2179,8018,2.78124220503866,25310.11485,"Specialized"
"1971","Low",NA,NA,"Town:Fringe","Southeast",4500,NA,NA,NA,22400,1538,11462,1.95428372011865,20725.08474,"Specialized"
"1972","High",0.8069,525,"Suburb:Large","Southeast",23000,0.5283,490,1,37400,1713,32240,1.16004962779156,70340.39072,"Comprehensive"
"1973","Low",0.6204,450,"City:Midsize","Southeast",24000,0.4105,440,0.7484,28900,5627,14984,1.92872397223705,40729.14327,"Comprehensive"
"1974","Low",0.3881,525,"Rural:Fringe","Southeast",17692,0.5036,515,0.7256,32200,7465,16056,2.00548081714001,60197.31396,"Comprehensive"
"1975","Low",0.8106,NA,"City:Midsize","Plains",23108,0.4167,NA,0.2222,29700,1239,23298,1.27478753541076,32053.37114,"Professional"
"1976","Low",NA,NA,"City:Small","Plains",12000,0.3964,NA,0.3435,37000,3500,11392,3.24789325842697,59268.68841,"Professional"
"1977","Low",0.6641,505,"Town:Remote","Plains",20500,0.3344,495,0.413,35400,1993,13052,2.71222801103279,57471.19618,"Comprehensive"
"1978","Low",NA,NA,"Rural:Remote","Plains",NA,0.1071,NA,0.7083,20100,189,13096,1.53481979230299,15316.21499,"Professional"
"1979","High",0.6299,510,"Town:Remote","Plains",24000,0.4741,470,0.7143,36900,906,26116,1.41292694133864,76171.15514,"Comprehensive"
"1980","Low",NA,NA,"Town:Remote","Plains",7779,NA,NA,0.7895,32400,690,11637,2.78422273781903,46099.19371,"Specialized"
"1981","Low",NA,NA,"Rural:Distant","Plains",NA,NA,NA,0.9048,16900,194,10776,1.56829992576095,11939.63746,"Specialized"
"1982","Low",0.7522,516,"Rural:Fringe","Plains",21330,0.5153,504,0.3258,43200,1995,21364,2.02209324096611,69365.04609,"Comprehensive"
"1983","Low",NA,NA,"Rural:Remote","Plains",22098,0.2569,NA,0.9714,33000,708,14715,2.24260958205912,59301.40444,"Comprehensive"
"1984","Low",0.5778,480,"Town:Remote","Plains",21857.5,0.3341,445,0.586,34600,2863,16151,2.14228221162776,57782.34238,"Comprehensive"
"1985","Low",0.7,NA,"City:Small","Plains",23000,0.5435,NA,0.913,42600,11004,16468,2.58683507408307,82723.05956,"Comprehensive"
"1986","Low",NA,NA,"Town:Remote","Plains",12000,NA,NA,0.4286,38800,3127,13076,2.96726827776078,53768.37621,"Specialized"
"1987","Low",NA,NA,"Rural:Remote","Plains",11680,NA,NA,0.3214,29900,515,12155,2.45989304812834,41404.15822,"Specialized"
"1988","Low",0.8601,560,"City:Midsize","Plains",23000,0.5371,565,0.9818,41400,11610,17821,2.32310195836373,81726.73571,"Comprehensive"
"1989","Low",NA,NA,"Town:Remote","Plains",12360,NA,NA,0.8462,32600,581,11946,2.72894692784196,47444.34011,"Specialized"
"1990","Low",NA,NA,"Rural:Remote","Plains",NA,0.24,NA,0.5833,13300,300,9330,1.42550911039657,13926.29537,"Professional"
"1991","Low",NA,NA,"Rural:Remote","Plains",21148,0.3443,NA,0.6842,23400,241,23487,0.996295823221356,42784.71514,"Professional"
"1992","Low",NA,NA,"Rural:Remote","Plains",NA,0.2766,NA,0.5522,19700,561,11339,1.73736661081224,16001.58222,"Professional"
"1993","Low",NA,NA,"Suburb:Small","Plains",10000,NA,NA,0.9552,14500,651,9066,1.59938230752261,15381.27133,"Specialized"
"1994","Low",0.8663,480,"Town:Remote","Plains",21000,0.4211,480,0.7113,34000,1055,15299,2.22236747499837,59780.61077,"Comprehensive"
"1995","Low",0.875,NA,"Suburb:Large","Great Lakes",15602,NA,NA,0.3478,22400,212,16348,1.37019818938096,21831.52808,"Specialized"
"1996","High",0.7321,NA,"Suburb:Large","Great Lakes",16666.5,NA,NA,NA,26600,30,27780,0.95752339812815,NA,"Specialized"
"1997","Low",NA,NA,"Suburb:Large","Great Lakes",25897.5,NA,NA,0.0294,23500,266,20088,1.16985264834727,16005.79185,"Specialized"
"1998","Low",1,NA,"Suburb:Large","Great Lakes",19623,0.6049,NA,0.549,37900,611,20176,1.87846946867565,25851.09245,"Professional"
"1999","Low",NA,NA,"City:Midsize","Great Lakes",24188,0.3959,NA,0.4375,31800,21450,20175,1.57620817843866,49698.70102,"Comprehensive"
"2000","Low",NA,NA,"Rural:Fringe","Great Lakes",24188,NA,NA,0.1875,31800,1600,15010,2.11858760826116,49698.70102,"Specialized"
"2001","Low",NA,NA,"City:Large","Great Lakes",26000,NA,NA,0.2162,20100,266,22813,0.881076579143471,14356.51964,"Specialized"
"2002","High",0.3732,450,"City:Large","Great Lakes",25000,0.4359,530,0.3061,24000,230,29619,0.810290691785678,60483.2503,"Specialized"
"2003","High",0.7225,505,"Town:Fringe","Great Lakes",25000,0.6091,490,0.996,36300,2937,40259,0.901661740231998,70134.70594,"Comprehensive"
"2004","Low",1,NA,"City:Small","Great Lakes",19500,NA,NA,0.8333,55300,299,19970,2.76915373059589,42863.59901,"Specialized"
"2005","High",0.6331,540,"Suburb:Large","Great Lakes",25000,0.6957,540,0.4521,39900,3411,35187,1.13394151249041,69653.7156,"Comprehensive"
"2006","Low",NA,NA,"Rural:Fringe","Great Lakes",16641,NA,NA,0.2169,25100,1961,12437,2.01817158478733,30192.4909,"Specialized"
"2007","High",0.6402,505,"Town:Distant","Great Lakes",25000,0.5921,495,0.9692,34900,976,36423,0.958185761743953,60751.4319,"Comprehensive"
"2008","Low",NA,NA,"Suburb:Large","Great Lakes",17239,NA,NA,0.3478,20900,442,20639,1.01264596152914,22731.94893,"Specialized"
"2009","Low",NA,NA,"Rural:Fringe","Great Lakes",23000,NA,NA,0.3203,35500,1923,14989,2.36840349589699,65938.15232,"Specialized"
"2010","Low",0.7554,500,"Town:Fringe","Great Lakes",23000,0.5808,505,0.7608,35500,14802,21798,1.6285897788788,65938.15232,"Comprehensive"
"2011","Low",NA,NA,"Suburb:Large","Great Lakes",24071.5,0.2959,NA,0.2614,21000,788,22387,0.938044400768303,20576.55441,"Professional"
"2012","High",0.7599,540,"Suburb:Large","Great Lakes",25000,0.6144,545,0.4382,39800,2582,40054,0.993658560942727,72618.72833,"Comprehensive"
"2013","High",0.5126,695,"City:Large","Great Lakes",19125,0.7831,645,0.8164,61800,3929,52073,1.18679546021931,84986.95069,"Comprehensive"
"2014","High",0.7537,585,"Town:Fringe","Great Lakes",22250,0.6837,595,0.9554,36000,3111,30820,1.16807268007787,90263.62129,"Comprehensive"
"2015","Low",NA,NA,"Suburb:Small","Great Lakes",20000,NA,NA,0.2111,28500,3985,13966,2.04067019905485,31339.65094,"Specialized"
"2016","Low",0.3227,385,"Rural:Fringe","Great Lakes",35218.5,0.242,385,1,20500,2447,16288,1.2585952848723,28114.85149,"Comprehensive"
"2017","Low",NA,NA,"Rural:Distant","Great Lakes",22655.5,NA,NA,0.0395,22600,376,15027,1.50395953949557,11106.29045,"Specialized"
"2018","Low",NA,NA,"City:Small","Great Lakes",5500,NA,NA,NA,32100,217,18332,1.75103643901375,30434.85574,"Specialized"
"2019","Low",0.6429,465,"City:Large","Great Lakes",16210,NA,455,0.6098,47500,345,20180,2.35381565906838,54729.61336,"Specialized"
"2020","High",0.7448,480,"City:Large","Great Lakes",24706,0.4459,498,0.4125,28000,719,24220,1.15606936416185,55370.52523,"Professional"
"2021","High",0.6,NA,"Suburb:Large","Great Lakes",16666,0.4545,NA,NA,42000,126,29202,1.43825765358537,46428.338,"Specialized"
"2022","High",0.6475,580,"City:Large","Great Lakes",22023.5,0.4963,560,0.4907,36200,22543,24865,1.4558616529258,66934.09931,"Comprehensive"
"2023","Low",NA,NA,"City:Large","Great Lakes",17100,NA,NA,0.2383,27700,9843,16212,1.7086109055021,31113.63985,"Specialized"
"2024","Low",NA,NA,"Suburb:Large","Great Lakes",22023.5,0.2578,NA,0.2849,36200,3477,16766,2.15913157580818,66934.09931,"Specialized"
"2025","Low",NA,NA,"Suburb:Large","Great Lakes",22023.5,0.2229,NA,0.3645,36200,4868,16542,2.1883690001209,66934.09931,"Comprehensive"
"2026","High",0.6316,500,"Town:Distant","Great Lakes",25000,0.5455,495,0.063,29400,2114,29917,0.982718855500217,32400.72325,"Professional"
"2027","Low",NA,NA,"City:Small","Great Lakes",14706,NA,NA,0.1274,25500,4589,8054,3.16612863173578,27395.11386,"Specialized"
"2028","High",0.7073,505,"City:Large","Great Lakes",26000,0.5783,535,0.4951,29000,535,47981,0.604405910672975,67891.81832,"Specialized"
"2029","High",0.3986,NA,"City:Large","Great Lakes",21500,0.6667,NA,0.3478,28700,247,55439,0.517686105449232,95649.86579,"Specialized"
"2030","Low",0.4672,510,"City:Large","Great Lakes",21969,0.2995,510,0.5078,36900,10866,19270,1.91489361702128,44315.73135,"Comprehensive"
"2031","High",NA,NA,"Suburb:Large","Great Lakes",16618.5,NA,NA,0.5909,23500,603,26473,0.887696898727005,43215.10619,"Specialized"
"2032","High",0.689,490,"City:Large","Great Lakes",25875,0.636,525,0.293,27300,1359,38962,0.700682716492993,67769.70891,"Specialized"
"2033","Low",NA,NA,"City:Large","Great Lakes",14515,NA,NA,0.2033,28700,17122,9215,3.11448724905046,29782.36096,"Specialized"
"2034","Low",NA,NA,"City:Large","Great Lakes",8500,NA,NA,0.1984,24800,15086,9689,2.55960367426979,22839.87858,"Specialized"
"2035","Low",NA,NA,"City:Large","Great Lakes",26062.5,NA,NA,0.4324,22800,384,22892,0.995981128778613,16699.21283,"Specialized"
"2036","High",0.7548,590,"City:Midsize","Great Lakes",25000,0.7411,570,0.6273,45900,7597,41090,1.11706011194938,125264.2986,"Comprehensive"
"2037","High",0.6731,480,"Town:Distant","Great Lakes",25125,0.5125,460,1,35200,975,35549,0.990182564910405,56516.53091,"Comprehensive"
"2038","High",0.4828,630,"Suburb:Small","Great Lakes",21882.5,0.7919,645,0.8964,43100,2261,49410,0.872293058085408,113237.3611,"Comprehensive"
"2039","High",0.9028,NA,"NA","Great Lakes",41500,0.3562,NA,0.2188,42400,3998,29066,1.45874905387738,31997.28278,"Professional"
"2040","Low",1,NA,"NA","Great Lakes",NA,0.0405,NA,0.1746,35900,320,17685,2.02996890019791,19277.72867,"Professional"
"2041","Low",NA,NA,"Rural:Fringe","Great Lakes",17012.5,0.2637,NA,1,25200,2667,10923,2.30705850041197,32291.76418,"Specialized"
"2042","Low",NA,NA,"City:Large","Great Lakes",24071.5,0.122,NA,NA,21000,1080,22641,0.927520869219557,20576.55441,"Professional"
"2043","High",0.689,560,"Town:Distant","Great Lakes",21000,0.5668,550,1,38700,2742,36454,1.06161189444231,71175.33412,"Comprehensive"
"2044","High",NA,NA,"City:Large","Great Lakes",NA,0.1897,NA,0.0836,44600,6349,25955,1.7183586977461,32496.57605,"Professional"
"2045","Low",1,NA,"City:Large","Great Lakes",4749.5,0.3478,NA,0.6364,22700,280,14332,1.58386826681552,38374.98,"Professional"
"2046","Low",0.8983,474,"City:Large","Great Lakes",20000,NA,424,0.6944,48300,313,21737,2.22201775774026,53990.55271,"Specialized"
"2047","High",NA,NA,"Town:Distant","Great Lakes",25450,0.5494,NA,1,33900,1093,33473,1.01275655005527,67293.35992,"Comprehensive"
